val_loss,val_acc,loss,acc
2.5797390926247044,0.3000269323996768,3.0103052097735765,0.20607346059420942
2.2663843093649128,0.3860759493670886,2.459324807842681,0.33417499915983917
2.1553329792813796,0.4177215189873418,2.2507766986524955,0.3864256135804065
2.094042340989322,0.43374629679504445,2.1361197068370745,0.41628791704641965
1.9931402397130078,0.456773498518718,2.062585748574816,0.42901390432043235
1.9855081771154015,0.4651225424185295,2.009855969439483,0.4431875568134465
1.9483149126473058,0.4756261782924859,1.9695480003728734,0.4582365417644616
1.9061599303023886,0.4881497441422031,1.9380285400367123,0.4632865367164733
1.8971464093598978,0.487880420145435,1.9045582798736704,0.4715348618044916
1.863590470132178,0.4969027740371667,1.8697297589785242,0.48119718547048457
1.852115792532093,0.49515216805817397,1.844629095214162,0.48628084705399127
1.8773984083293296,0.48976568812281174,1.823321206258314,0.49345183988550684
1.8077531532556774,0.5119849178561809,1.8069820487691477,0.4966501700225167
1.7908005824218758,0.51925666576892,1.7871029684247663,0.500925832413521
1.8157776883757406,0.5103689738755723,1.77319860360849,0.504629162041518
1.777442450347436,0.514408833827094,1.7567990774201796,0.5081978251365116
1.8016881363879245,0.507137085914355,1.7428440808150214,0.5131131535595331
1.7297683908327424,0.5315109076218691,1.7230562862433099,0.5144261522435245
1.7982938522089211,0.5150821438190143,1.7211646641865566,0.5147964852095348
1.7474846356389595,0.5296256396444923,1.7042978552661392,0.5223378109995357
1.7627669621310142,0.5197953137624562,1.6866006977477146,0.5268828064525336
1.7623968823335576,0.5219499057366012,1.6766997598756528,0.5264788068605465
1.7432704497115683,0.5320495556154053,1.6736686158267728,0.5312594687415346
1.722224582310735,0.5305682736331807,1.663811384907147,0.5357371309325458
1.750968482563061,0.5254511176945866,1.6499610805163916,0.5380264619755447
1.7535879809741475,0.5228925397252895,1.6365875383661608,0.5390701275980441
1.7396531688727173,0.5307029356315648,1.644897083302955,0.5353667979675387
1.7415863531091096,0.526393751683275,1.628013095985987,0.5421001245685488
1.7297449876059428,0.5327228656073256,1.616508240710283,0.5439181227505506
1.7112238349986468,0.5313762456234851,1.6072046263259745,0.5453657879705553
1.710751421458632,0.5401292755184487,1.6097780080795674,0.5456014544045656
1.7274701549073868,0.5301642876380286,1.6010206375435756,0.5480591186085514
1.7097522827161793,0.5424185294909777,1.6004628369861413,0.5470827862520521
1.718257121438772,0.5307029356315648,1.5903392178729034,0.549001784331549
1.7350790895543713,0.5315109076218691,1.5798977616418994,0.5497761168945632
1.6971550836352496,0.5381093455426879,1.566878104913846,0.5523684476325557
1.7267269301600705,0.5325882036089415,1.5642721658202008,0.5560044440015761
1.7159200168317328,0.5332615136008618,1.5659305928464056,0.5562737770655763
1.6935423679053863,0.5420145434958255,1.5578991972035168,0.5582601084105716
1.7403089728857544,0.5290869916509561,1.558734907215542,0.5578224421815712
1.7045540839168796,0.5315109076218691,1.5539238753513194,0.5578561088135678
1.7147382261487887,0.5368973875572314,1.5481841135871044,0.5580917752475781
1.7025775172592912,0.5401292755184487,1.5344559340325605,0.5623674376385824
1.7020073747365199,0.5368973875572314,1.522857822753988,0.5685620981085819
1.724243793884378,0.5328575276057097,1.5259622096959193,0.5678550988125712
1.6957338948857261,0.5367627255588473,1.5247804020982887,0.5684947648445886
