val_loss,val_acc,loss,acc
2.6848940819124634,0.26959332076488013,3.1199775948466844,0.17166616166867668
2.393219075946515,0.34554268785348774,2.590566204568896,0.29003804329679506
2.2770459258970535,0.3848639913816321,2.382410821932974,0.3401676598383602
2.162785670778484,0.410988419068139,2.277505442690248,0.3702656297373803
2.1197723511444924,0.42270401292755183,2.213869251490675,0.3823856176173924
2.0891881247848443,0.43064907083221116,2.153415910708753,0.39827626839641833
2.0249494380652986,0.44344196067869646,2.1035040471664814,0.4091842574854192
1.987492353550803,0.454214920549421,2.068138753003682,0.4222805777224323
2.001716705207198,0.45610018852679773,2.035677642544219,0.4307645692369358
1.9697567819425303,0.4596014004847832,2.0113686109694457,0.4376662290034477
1.9466589438507507,0.463910584433073,1.9910424705491307,0.4401238932154602
1.907539795519302,0.4692970643684352,1.9729646760614794,0.4427162239544561
1.8905824653356826,0.4795313762456235,1.9531563882999852,0.44975255025346983
1.8892106657043608,0.478454080258551,1.9389611587770674,0.45146954853446486
1.8872926069211355,0.47401023431187717,1.9231685578724762,0.45729387604547733
1.8606765382603883,0.48599515216805816,1.9163824080562035,0.46086253913946756
1.889037185847968,0.4798007002423916,1.904972313309512,0.4630508702834664
1.8308906358045418,0.49259359008887693,1.889162033590625,0.4673601993124874
1.8629351790754614,0.4853218421761379,1.8805278098386968,0.4677641989034711
1.872468080765919,0.48855373013735526,1.871414326732096,0.468976197693479
1.8583144043579019,0.48882305413412336,1.8646217138041705,0.47224186109147226
1.821860052715438,0.49609480204686235,1.8487351675994852,0.4758441908234792
1.779552636941488,0.5082143819014274,1.8399461972867184,0.4783355216684917
1.8120142043262937,0.49892270401292754,1.8426623859819056,0.47550752449548556
1.8117452506392335,0.4995960140048478,1.829439167410012,0.48119718547048457
1.8206973320192767,0.49528683005655805,1.8242024968731014,0.48170218496648837
1.7972610785959224,0.49798007002423916,1.8251541218396266,0.4827795172214861
1.827381279986726,0.49851871801777536,1.8177746589491313,0.48274585059350283
1.7973686368710071,0.5051171559385941,1.8181762328209052,0.4833518499824867
1.7948293831031854,0.5035012119579855,1.8021176941518497,0.48739184594750745
