val_loss,val_acc,loss,acc
2.4123929838205713,0.34513870185833556,2.830647108213944,0.24179375820774682
2.231326749566877,0.4016967411796391,2.318046944083515,0.36989529677237326
2.096808998853795,0.4332076488015082,2.1525056834927723,0.41005958994342007
2.024316556878145,0.4511176945865877,2.0441033315390476,0.438979227688944
2.0060703498219787,0.44950175060597897,1.963109441198123,0.4586068747284653
1.9126635977048743,0.47778077026663074,1.8951415110729248,0.4727468605894828
1.9261779969444244,0.47401023431187717,1.8434195234908546,0.4896138437255097
1.8829753228733876,0.48949636412604364,1.7965329562165266,0.49968016698850637
1.8157383544792425,0.5021545919741449,1.7566960983692474,0.5079621587105281
1.8437834818858263,0.5035012119579855,1.7108945848283368,0.5200484799525233
1.8021167232570963,0.5106382978723404,1.6857075458688173,0.5276571390155477
1.7630326587043617,0.516832749798007,1.6566686734275713,0.5341547991805409
1.7451991256664552,0.5266630756800431,1.6294735950865464,0.5419654580355453
1.7279377969936511,0.5298949636412604,1.6132793609764393,0.5428744571315629
1.7710801383860182,0.5189873417721519,1.592388517049187,0.5534121132555567
1.7608504566002046,0.5183140317802316,1.569715677863102,0.5541864458145576
1.7609215286456765,0.5280096956638837,1.5468514275880743,0.5614921051765682
1.7528163483930732,0.528683005655804,1.5218307555085042,0.56667676665757
1.760332479972644,0.5331268516024777,1.510683723215711,0.5717267616105851
1.7382073808223644,0.5352814435766227,1.4970329523937382,0.5761034239025962
1.7229314915677334,0.538378669539456,1.479068347469659,0.5801097532265901
1.7201263623323653,0.5418798814974414,1.461147957240171,0.583577416426597
1.71888903036228,0.5422838674925936,1.4520114316718127,0.5859004141015925
1.7669379550621511,0.5237005117155938,1.4365931727551244,0.5879877453465914
1.7215799579651183,0.5410719095071371,1.4231611354798215,0.5945190721490995
1.7357584398260921,0.5412065715055211,1.4131814616820437,0.5935764064256003
1.7082029915613657,0.5432265014812819,1.3980611038782724,0.6002423997636203
1.7152026465983845,0.5394559655265284,1.3939512958491453,0.6024980641726159
1.726461863087542,0.5377053595475357,1.3781618847131158,0.6050567282776084
1.705875491633622,0.5464583894424994,1.3764019118324016,0.603945729393624
1.744207362938595,0.5320495556154053,1.3562721189608,0.60657172676562
1.7212298586784012,0.5377053595475357,1.3543391744203448,0.6102413897626237
1.736611254607575,0.5401292755184487,1.3503982708220794,0.6135407197936169
1.7167497229582531,0.5424185294909777,1.3357407519445152,0.6139783860226173
1.7444237789759698,0.5373013735523835,1.3310818455538171,0.61667171666262
1.7530245512539313,0.5348774575814705,1.3250478596630006,0.6139783860256274
1.7448141845191485,0.5413412335039052,1.3165846277265738,0.6205433794606339
