val_loss,val_acc,loss,acc
2.3512829305539387,0.36075949367088606,2.791358313504138,0.2580547419462614
2.121777564471795,0.4194721249663345,2.219434029292736,0.3928896071134029
2.0051592853298543,0.45946673848639913,1.9977632082620742,0.4481702184994582
1.8905580160016164,0.4909776461082683,1.8570739665794136,0.48331818334998833
1.893275516295799,0.48666846215997844,1.7573571064510487,0.5088038245305121
1.8056203288400139,0.5125235658497173,1.6798538274966968,0.527690805643531
1.7691229238620576,0.5199299757608403,1.6140509357726265,0.5446587886765514
1.790491162687179,0.5243738217075141,1.5597112072287507,0.5612901053775646
1.7356995113320406,0.5323188796121734,1.5082331442637897,0.5722317611025756
1.7262936464513114,0.5437651494748182,1.4591761764258209,0.5881224118816015
1.7469143180104878,0.53851333153784,1.4308629233668646,0.5944517388836011
1.718451799872491,0.5414758955022893,1.3931295910824895,0.5998047335296032
1.7068229207702317,0.5469970374360356,1.351622670446426,0.6134060532666334
1.7173333600817617,0.5447077834635066,1.324008828985913,0.6191630475036192
1.7501857990272085,0.5455157554538109,1.3037523719087152,0.6252567080826453
1.7463980720847756,0.540937247508753,1.2699714783638434,0.6308117025256442
1.7812004425825534,0.5443037974683544,1.2499674879027285,0.6420900245826622
1.7788800367472983,0.5460544034473471,1.2189636842267697,0.6472410194296606
1.7834781982684886,0.5539994613520065,1.1967132255247865,0.6556576776816757
1.7445821855192136,0.5597899272825209,1.1794368558416333,0.660337339664667
