val_loss,val_acc,loss,acc
2.4844246099427356,0.31766765418798815,2.862628167234952,0.2363734302962464
2.191912086511474,0.4054672771343927,2.319803982564738,0.37093896239738094
2.0766718624866525,0.42849447885806624,2.1267893014000556,0.4164225835834365
1.9933744283689503,0.46175599245892807,2.0174028078153134,0.44402922263894906
1.9314027660592303,0.4781847562617829,1.935063907784115,0.4639598693744673
1.8926563006734194,0.4868031241583625,1.867894502824771,0.4808941857754909
1.852560168933329,0.49488284406140587,1.811760374818495,0.4950678382664984
1.8721696678403572,0.4874764341502828,1.7679067057391005,0.5081978251415282
1.7993604380455808,0.5119849178561809,1.7183962237717338,0.5193414806625327
1.7645027747926063,0.5175060597899273,1.6813770089049782,0.529744470256533
1.7893628600534326,0.5129275518448694,1.6422012356585158,0.5418644581395552
1.767221014775133,0.5245084837058982,1.6019054002377842,0.5530417802925564
1.7555687198284466,0.526528413681659,1.5895154524526944,0.5509207824135542
1.7722548709030008,0.5238351737139779,1.5560287426357875,0.5612227721165813
1.7391506591127017,0.528683005655804,1.5336828213510532,0.5675520991175775
1.7478854328739075,0.5234311877188258,1.50342924936899,0.5745547587815846
1.7289033853041333,0.5401292755184487,1.4866278502963848,0.5784600882125985
1.7382556025050189,0.528817667654188,1.4628682098890182,0.5852944147095986
1.7498531936796533,0.5371667115539994,1.440298324678296,0.5889304110705923
1.764217437196542,0.5317802316186372,1.4295131675090083,0.5913544086465947
1.7562505794669494,0.5294909776461083,1.4084200840407628,0.5956974043035991
1.738322362307747,0.5374360355507676,1.3911286081701233,0.600612732724614
1.7553964809622689,0.5381093455426879,1.3698784399706037,0.6089620577086223
1.8012784668418746,0.5255857796929706,1.352904441446719,0.6117227216146252
